fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density,year
31137,5009,TOTAL,752,4157,100,8966,4574,4392,555,4559.0,0.0,4522.0,37.0,65114.0,38930.0,1257.0,8791.0,175.0,3805,242.0,263.0,372.0,2928.0,1795,4051,847,487,655,4472,1693,360,162,133,1786,1378,1308,608,667,418,8351,4183,4168,56,52,4,559,339,220,540.423,16.590707649378356,2020
31139,4006,TOTAL,480,3462,64,7301,3691,3610,167,3874.0,0.0,3782.0,92.0,65603.0,33513.0,569.0,7210.0,91.0,2876,152.0,60.0,169.0,2495.0,1485,3517,483,303,346,4011,1101,114,49,183,1567,1421,1023,472,424,205,7022,3575,3447,20,20,0,259,96,163,574.59,12.706451556762213,2020
31141,15673,TOTAL,3260,12186,227,34219,17368,16851,7298,18163.0,10.0,17805.0,348.0,69943.0,35991.0,2774.0,30361.0,3858.0,13292,212.0,542.0,1009.0,11529.0,7614,14543,2633,1994,2572,16935,5781,1212,749,611,7588,5374,3973,2280,2009,1492,28746,14376,14370,227,189,38,5246,2803,2443,684.586,49.984954410402786,2020
31143,2879,TOTAL,530,2291,58,5182,2581,2601,321,2792.0,0.0,2740.0,52.0,67695.0,34344.0,393.0,5036.0,146.0,2019,68.0,51.0,101.0,1799.0,988,2488,436,322,362,2937,708,132,136,94,1023,1007,907,322,224,162,4792,2406,2386,8,8,0,382,167,215,440.64,11.760167029774873,2020
31145,5452,TOTAL,811,4525,116,10690,5224,5466,628,5504.0,0.0,5377.0,127.0,58344.0,34401.0,1262.0,10598.0,92.0,4315,203.0,317.0,232.0,3563.0,2495,4692,876,741,814,5640,1868,490,155,169,1988,2095,1557,817,533,518,9717,4814,4903,114,61,53,859,349,510,718.003,14.88851717889758,2020
31147,4126,TOTAL,996,3073,57,7850,3981,3869,169,3955.0,0.0,3768.0,187.0,50321.0,32336.0,837.0,7753.0,97.0,3587,117.0,236.0,310.0,2924.0,1476,3509,1067,493,617,4390,1185,235,155,227,1470,1664,1256,427,343,415,7226,3621,3605,84,72,12,540,288,252,554.571,14.155085642776127,2020
31149,841,TOTAL,84,744,13,1312,647,665,10,667.0,0.0,659.0,8.0,57566.0,34660.0,113.0,1303.0,9.0,577,25.0,4.0,56.0,492.0,263,661,73,95,70,666,282,35,10,25,202,215,249,137,86,59,1288,637,651,8,1,7,16,9,7,1011.689,1.296841222944996,2020
31151,5770,TOTAL,1986,3631,153,14275,7286,6989,3865,7364.0,10.0,7196.0,158.0,71104.0,32563.0,1524.0,12038.0,2237.0,5137,135.0,103.0,467.0,4432.0,3482,6153,1069,534,2032,6395,2164,923,898,211,2616,2121,1658,1014,749,401,11599,5732,5867,136,82,54,2540,1472,1068,576.306,24.76982714044275,2020
31153,95673,TOTAL,41206,51979,2488,191272,96591,94681,20145,107081.0,4070.0,100375.0,2636.0,95911.0,43845.0,10398.0,180208.0,11064.0,71142,1544.0,1097.0,3311.0,65190.0,42058,84639,17055,5162,6831,80159,53049,3468,1826,1537,40551,24829,14779,27900,18126,7023,159141,80405,78736,7973,4427,3546,24158,11759,12399,247.52,772.7537168713638,2020
31155,12735,TOTAL,3331,9108,296,22374,11495,10879,541,12191.0,106.0,11791.0,294.0,84474.0,41364.0,1471.0,22106.0,268.0,8789,304.0,216.0,487.0,7782.0,3969,10853,2044,1042,931,11321,4661,344,257,330,4329,4093,2899,2093,1712,856,21258,10923,10335,74,55,19,1042,517,525,759.817,29.44656410688363,2020
31157,15469,TOTAL,4196,10952,321,36048,17521,18527,8972,18056.0,11.0,17418.0,627.0,60137.0,33158.0,4379.0,34289.0,1759.0,15119,658.0,904.0,1288.0,12269.0,7684,14605,4035,2372,3006,17818,6356,1117,987,902,7542,5580,4696,2864,1900,1592,29563,14466,15097,204,114,90,6281,2941,3340,745.552,48.35075219434727,2020
31159,9142,TOTAL,2438,6490,214,17644,9122,8522,475,9579.0,25.0,9342.0,212.0,79677.0,36054.0,1104.0,17468.0,176.0,6576,175.0,149.0,371.0,5881.0,4308,8119,1168,715,834,9003,3685,369,145,320,4294,2729,1980,1545,1350,790,16896,8689,8207,117,79,38,631,354,277,575.883,30.638167822283343,2020
31161,2672,TOTAL,340,2292,40,5102,2558,2544,313,2456.0,0.0,2403.0,53.0,53609.0,31699.0,539.0,5021.0,81.0,2101,70.0,86.0,233.0,1712.0,989,2409,453,359,465,2734,792,171,126,168,940,955,839,284,189,319,4101,2035,2066,69,53,16,932,470,462,2469.724,2.0658178808644205,2020
31163,1698,TOTAL,343,1322,33,2970,1509,1461,74,1554.0,0.0,1488.0,66.0,60194.0,31023.0,318.0,2931.0,39.0,1303,66.0,45.0,124.0,1068.0,516,1342,346,271,236,1687,430,84,68,84,476,626,585,180,98,152,2838,1447,1391,15,7,8,117,55,62,571.641,5.195568547392507,2020
31165,729,TOTAL,72,642,15,1162,571,591,55,536.0,0.0,515.0,21.0,50833.0,26748.0,202.0,1124.0,38.0,450,17.0,15.0,43.0,375.0,226,597,55,60,78,622,195,51,12,15,280,170,172,32,85,78,1086,540,546,4,4,0,72,27,45,2067.355,0.56207085865756,2020
31167,3161,TOTAL,532,2561,68,5828,2956,2872,377,3133.0,0.0,3111.0,22.0,76035.0,36737.0,404.0,5687.0,141.0,2237,113.0,38.0,99.0,1987.0,1057,2783,480,361,351,3254,815,156,55,140,1244,1169,841,311,331,173,5360,2693,2667,32,7,25,436,256,180,431.0,13.522041763341067,2020
31169,2980,TOTAL,624,2308,48,5006,2474,2532,148,2519.0,0.0,2439.0,80.0,60305.0,32028.0,468.0,4985.0,21.0,2056,115.0,56.0,250.0,1635.0,957,2300,424,363,269,2702,873,76,73,120,826,974,902,388,242,243,4744,2371,2373,11,8,3,251,95,156,574.972,8.706510925749429,2020
31171,427,TOTAL,45,377,5,592,281,311,21,355.0,0.0,352.0,3.0,70069.0,42187.0,39.0,581.0,11.0,306,18.0,4.0,10.0,274.0,79,388,21,28,42,341,122,14,0,28,132,70,139,54,31,37,518,235,283,8,8,0,66,38,28,713.357,0.829879008687095,2020
31173,2325,TOTAL,1122,1180,23,6716,3306,3410,529,2999.0,0.0,2698.0,301.0,63459.0,23785.0,1253.0,6586.0,130.0,1993,91.0,81.0,213.0,1608.0,2023,1947,526,254,493,3081,769,314,105,74,1518,941,622,387,250,132,2442,1233,1209,12,12,0,4262,2061,2201,396.076,16.956341712196647,2020
31175,2340,TOTAL,412,1901,27,4053,2026,2027,84,2074.0,0.0,2062.0,12.0,62321.0,34637.0,353.0,4000.0,53.0,1750,56.0,75.0,155.0,1464.0,845,1903,327,234,260,2107,790,147,32,81,659,743,705,271,284,235,3976,1983,1993,7,7,0,70,36,34,570.455,7.104854896529963,2020
31177,12413,TOTAL,3554,8583,276,20884,10389,10495,616,11294.0,14.0,11060.0,220.0,89671.0,44206.0,1644.0,20445.0,439.0,8234,193.0,269.0,465.0,7307.0,4281,10080,1542,901,867,9924,5088,320,332,215,4190,3103,2631,1764,2322,1002,19916,10039,9877,90,5,85,878,345,533,393.196,53.11345995381438,2020
31179,4200,TOTAL,1022,3055,123,9701,4867,4834,661,5549.0,0.0,5362.0,187.0,64951.0,29985.0,1381.0,9232.0,469.0,3731,191.0,431.0,287.0,2822.0,3202,3727,747,482,306,5627,1890,158,108,40,3142,1286,1199,948,571,371,8937,4466,4471,142,70,72,622,331,291,443.333,21.881971339828073,2020
31181,1876,TOTAL,335,1511,30,3410,1749,1661,182,1801.0,1.0,1767.0,33.0,62571.0,34652.0,262.0,3393.0,17.0,1480,43.0,53.0,127.0,1257.0,626,1645,317,187,181,1866,585,76,58,47,639,668,559,232,189,164,3207,1615,1592,5,5,0,198,129,69,575.041,5.930011946974215,2020
31183,502,TOTAL,59,438,5,771,365,406,4,368.0,0.0,363.0,5.0,59167.0,35158.0,79.0,770.0,1.0,346,11.0,9.0,54.0,272.0,97,428,50,59,19,459,151,6,1,12,105,160,194,32,70,49,761,362,399,0,0,0,10,3,7,575.59,1.3394951267395194,2020
31185,7143,TOTAL,1630,5337,176,14212,7105,7107,749,7166.0,18.0,6948.0,200.0,72914.0,39507.0,1242.0,13920.0,292.0,5592,272.0,198.0,314.0,4808.0,2976,6487,1175,794,650,7597,2648,238,93,319,3044,2614,1939,1357,661,630,13111,6630,6481,160,69,91,941,406,535,575.826,24.681066850055398,2020
32001,12881,TOTAL,3048,9367,466,25409,13112,12297,3866,12694.0,1176.0,10794.0,724.0,69922.0,35869.0,2464.0,23697.0,1712.0,9595,313.0,249.0,870.0,8163.0,6013,9571,3569,1485,1888,14730,3145,1130,332,426,6164,5113,3453,1154,929,1062,19628,10292,9336,484,399,85,5297,2421,2876,5023.78,5.057745363053319,2020
32003,972308,TOTAL,521777,430809,19722,2265926,1137581,1128345,725437,1154832.0,9833.0,1057265.0,87734.0,69911.0,36615.0,299459.0,1771415.0,494511.0,832367,48817.0,26079.0,58047.0,699424.0,654435,812310,279354,93470,237835,1089269,424077,109661,83569,44605,544332,339792,205145,186762,143311,94004,1130071,579429,550642,272038,134359,137679,863817,423793,440024,8060.885,281.101392713083,2020
32005,34117,TOTAL,11570,21623,924,49476,25063,24413,6552,22451.0,82.0,21681.0,688.0,84262.0,49115.0,3678.0,46387.0,3089.0,21001,693.0,565.0,1195.0,18548.0,9125,25969,5674,2720,3027,26429,12344,1365,989,673,8048,9236,9145,3123,4069,5152,41603,21023,20580,332,157,175,7541,3883,3658,738.404,67.0039707260524,2020
32007,21957,TOTAL,4555,16734,668,53600,28070,25530,13424,27631.0,46.0,26275.0,1310.0,87755.0,39001.0,5473.0,49964.0,3636.0,19032,732.0,667.0,925.0,16708.0,12335,22040,5678,1744,4623,28586,6244,2356,1262,1005,14708,9451,4427,2874,2248,1122,38092,19566,18526,464,349,115,15044,8155,6889,17202.241,3.115873100487314,2020
32009,480,TOTAL,72,395,13,980,529,451,297,429.0,0.0,409.0,20.0,40694.0,31776.0,157.0,846.0,134.0,485,4.0,127.0,51.0,303.0,211,414,247,28,191,481,212,22,140,29,125,217,139,52,71,89,881,478,403,2,2,0,97,49,48,3589.036,0.2730538228092446,2020
32011,1008,TOTAL,104,887,17,1622,818,804,201,579.0,0.0,579.0,0.0,73929.0,32187.0,285.0,1587.0,35.0,570,11.0,1.0,41.0,517.0,160,903,148,44,100,931,169,74,12,14,174,417,340,92,25,52,1469,811,658,1,1,0,152,6,146,4179.939,0.38804394035415346,2020
32013,7771,TOTAL,1689,5877,205,17266,9009,8257,4815,8703.0,0.0,8326.0,377.0,75574.0,35979.0,2448.0,15548.0,1718.0,6986,359.0,332.0,406.0,5889.0,3497,7846,1420,702,1929,8293,2489,732,770,427,3895,2754,1644,1082,827,580,13091,6675,6416,131,101,30,4044,2233,1811,9657.811,1.7877757185349765,2020
32015,2765,TOTAL,496,2198,71,5728,3109,2619,1229,2643.0,0.0,2335.0,308.0,92388.0,41561.0,611.0,5386.0,342.0,2256,108.0,47.0,175.0,1926.0,1127,2300,840,293,481,3200,541,221,166,94,1318,1304,578,285,125,131,4858,2631,2227,203,170,33,667,308,359,5519.477,1.0377794852664484,2020
32017,2446,TOTAL,330,2067,49,4507,2516,1991,330,1721.0,0.0,1651.0,70.0,67412.0,32459.0,288.0,4464.0,43.0,1645,72.0,9.0,133.0,1431.0,1009,1685,815,199,465,2559,489,243,106,116,1050,982,527,133,253,103,3808,1967,1841,204,191,13,495,358,137,10637.122,0.4237048329425948,2020
32019,30229,TOTAL,8472,20906,851,59435,30802,28633,11216,28476.0,228.0,26227.0,2021.0,70026.0,36330.0,6114.0,55280.0,4155.0,23290,1283.0,779.0,1211.0,20017.0,11906,25575,8637,3015,6145,33812,7031,2341,2341,1463,14240,10955,8617,2307,2200,2524,46703,24045,22658,563,317,246,12169,6440,5729,2026.034,29.33563800015202,2020
32021,2327,TOTAL,824,1420,83,4568,2124,2444,862,1774.0,0.0,1671.0,103.0,46625.0,26662.0,828.0,4456.0,112.0,1881,118.0,158.0,215.0,1390.0,1179,1588,524,472,425,2760,478,218,120,87,1142,609,1009,197,61,220,2965,1352,1613,194,156,38,1409,616,793,3811.445,1.1984955836959472,2020
32023,25376,TOTAL,7287,17527,562,51698,26290,25408,8360,18500.0,0.0,16775.0,1725.0,53602.0,30751.0,7746.0,47696.0,4002.0,21847,1443.0,895.0,2256.0,17253.0,10948,22340,7603,3855,5770,32216,5103,1800,1943,2027,10151,10991,11074,782,1613,2708,39991,20435,19556,1228,661,567,10479,5194,5285,18198.512,2.8407817078671047,2020
32027,2320,TOTAL,547,1731,42,6587,4293,2294,1622,2225.0,0.0,2035.0,190.0,66304.0,25896.0,472.0,5870.0,717.0,1886,130.0,41.0,150.0,1565.0,1894,2471,892,328,852,4093,529,490,243,119,1889,1410,794,183,181,165,4880,3167,1713,263,254,9,1444,872,572,6067.423,1.0856338844349571,2020
32029,2868,TOTAL,900,1901,67,4095,2149,1946,222,1473.0,28.0,1344.0,101.0,86932.0,44539.0,371.0,3899.0,196.0,1692,50.0,73.0,89.0,1480.0,911,1662,628,358,372,2083,976,190,31,151,599,681,803,144,260,572,3433,1791,1642,81,69,12,581,289,292,264.503,15.481865990177806,2020
32031,251956,TOTAL,128052,116653,7251,486674,247473,239201,123956,262040.0,790.0,248193.0,13057.0,81531.0,44448.0,52165.0,416703.0,69971.0,192420,7611.0,4855.0,11788.0,168166.0,134201,187147,60646,19657,43989,224718,115262,20128,15783,8078,110395,68026,46297,49586,37966,27710,330713,167613,163100,12133,6749,5384,143828,73111,70717,6540.843,74.40539392246535,2020
32033,4363,TOTAL,856,3400,107,8997,5195,3802,1544,3617.0,0.0,3470.0,147.0,71297.0,30668.0,684.0,8705.0,292.0,3363,154.0,139.0,265.0,2805.0,2280,3596,1182,438,898,5405,895,474,269,155,2227,1720,1458,478,299,118,7161,3911,3250,659,614,45,1177,670,507,8895.669,1.011391048835113,2020
32510,29739,TOTAL,12735,16113,891,58249,30199,28050,14576,28736.0,62.0,27340.0,1334.0,67465.0,37677.0,6213.0,50641.0,7608.0,23355,909.0,904.0,1924.0,19618.0,14536,21915,8484,3674,5464,30705,10417,2617,1712,1135,13127,9810,7768,3444,3873,3100,43436,22576,20860,1243,897,346,13570,6726,6844,157.118,370.73409793912856,2020
33001,38391,TOTAL,16894,20899,598,63914,31658,32256,1278,33867.0,102.0,32842.0,923.0,80719.0,43670.0,5408.0,61843.0,2071.0,25956,912.0,810.0,1656.0,22578.0,14623,29050,7564,3439,3720,32784,15940,1577,1114,1029,12161,12187,8436,4660,6200,5080,60430,30134,30296,476,212,264,3008,1312,1696,470.008,135.98491940562715,2020
33003,33221,TOTAL,16649,16150,422,50679,25655,25024,847,26332.0,19.0,24833.0,1480.0,77049.0,48199.0,3998.0,49392.0,1287.0,21644,775.0,972.0,1340.0,18557.0,9871,24322,7367,2859,2402,25373,15194,764,984,654,8540,8948,7885,3188,5740,6266,48417,24274,24143,288,251,37,1974,1130,844,993.489,51.01113349015439,2020
33005,44220,TOTAL,25522,17898,800,76610,37770,38840,1662,40540.0,33.0,39109.0,1398.0,76551.0,40196.0,6538.0,74544.0,2066.0,30307,858.0,986.0,2316.0,26147.0,20850,31744,9073,3681,3976,39522,19417,1568,1149,1259,16857,13714,8951,7254,6201,5962,71795,35284,36511,517,256,261,4298,2230,2068,728.941,105.09766908432918,2020
33007,16515,TOTAL,7640,8617,258,31430,16638,14792,589,15073.0,17.0,14431.0,625.0,55247.0,32570.0,3419.0,30533.0,897.0,13620,565.0,638.0,1465.0,10952.0,7660,13379,4307,2138,2997,18312,5214,983,884,1130,6344,7000,4968,1669,1803,1742,29979,15601,14378,634,628,6,817,409,408,1830.297,17.172076444424047,2020
33009,53966,TOTAL,33180,19905,881,90836,45104,45732,2385,47695.0,30.0,46354.0,1311.0,79949.0,47080.0,8361.0,85562.0,5274.0,35084,1510.0,1363.0,2528.0,29683.0,27005,36629,10537,4833,5193,41722,29373,2041,1554,1598,18625,12663,10434,11147,10304,7922,81662,40620,41042,1057,586,471,8117,3898,4219,1749.696,51.91530414426278,2020
33011,230941,TOTAL,122344,104625,3972,422733,212276,210457,32558,246044.0,478.0,236496.0,9070.0,95112.0,49675.0,28465.0,380340.0,42393.0,166344,4315.0,3785.0,7973.0,150271.0,112027,177566,45471,19045,25490,185502,127364,10851,8374,6265,81261,65557,38684,56620,46768,23976,358618,178865,179753,10912,6295,4617,53203,27116,26087,892.476,473.66315732860045,2020
33013,89805,TOTAL,48533,39711,1561,153918,76723,77195,3802,83689.0,230.0,80423.0,3036.0,88806.0,44391.0,10722.0,146574.0,7344.0,59851,1669.0,1828.0,3783.0,52571.0,38118,67855,18092,6717,9222,73603,42438,3906,2742,2574,31762,25253,16588,17026,15446,9966,141787,70427,71360,2451,1444,1007,9680,4852,4828,954.971,161.17557496510366,2020
33015,198798,TOTAL,100064,95858,2876,315169,157222,157947,10933,181427.0,531.0,174668.0,6228.0,110225.0,56321.0,15149.0,299621.0,15548.0,125464,2878.0,2371.0,5317.0,114898.0,72131,148854,32044,14420,11948,138028,105628,4532,3709,3707,52006,52475,33547,42500,40849,22279,290277,144755,145522,2814,1446,1368,22078,11021,11057,795.244,396.31735668549527,2020
33017,73596,TOTAL,41721,30489,1386,130965,64834,66131,3790,74839.0,448.0,71642.0,2749.0,83212.0,43338.0,11112.0,125624.0,5341.0,50953,1547.0,2028.0,2611.0,44767.0,40608,52234,13794,5175,5945,65072,36374,2395,1359,2191,32630,20661,11781,17574,11782,7018,117587,57837,59750,1445,836,609,11933,6161,5772,382.586,342.3151918784273,2020
33019,24380,TOTAL,12390,11508,482,43356,21845,21511,810,20847.0,51.0,20190.0,606.0,70788.0,39087.0,4990.0,42209.0,1147.0,15893,996.0,553.0,1157.0,13187.0,11781,16856,5711,2843,3379,22217,10073,1207,1303,869,8337,7883,5997,3393,3689,2991,41042,20714,20328,326,300,26,1988,831,1157,552.133,78.52455839444481,2020
34001,140031,TOTAL,73808,64438,1785,274339,133897,140442,54178,141862.0,530.0,129611.0,11721.0,73113.0,39699.0,34989.0,231028.0,43311.0,106640,5185.0,3774.0,8057.0,89624.0,78791,104302,29861,14225,24423,131543,60830,8251,8679,7493,55930,45213,30400,24508,22759,13563,164950,80908,84042,37060,17693,19367,72329,35296,37033,671.832,408.34464568523083,2020
34003,495849,TOTAL,285967,204417,5465,953243,467592,485651,205545,521094.0,327.0,492359.0,28408.0,118714.0,60222.0,63825.0,653952.0,299291.0,350843,11292.0,7640.0,14611.0,317300.0,243723,427935,74657,44494,55385,329336,368529,19799,15641,19945,133193,117230,78913,162073,138038,68418,593955,291768,302187,54689,26075,28614,304599,149749,154850,246.45,3867.89612497464,2020
34005,261497,TOTAL,154595,103345,3557,461853,228468,233385,41114,251715.0,5955.0,233289.0,12471.0,102615.0,51549.0,29718.0,412469.0,49384.0,174454,5138.0,3049.0,7430.0,158837.0,121731,197631,42639,22620,23417,201031,142261,8896,7012,7509,82709,70187,48135,62832,53876,25553,312451,155282,157169,76293,37319,38974,73109,35867,37242,820.182,563.1103828174722,2020
34007,264616,TOTAL,175065,86207,3344,522581,253604,268977,94913,277423.0,598.0,256795.0,20030.0,82005.0,42398.0,64050.0,460870.0,61711.0,198757,10602.0,7534.0,12938.0,167683.0,161658,187547,51689,24001,43744,230504,129967,16305,15080,12359,104191,77975,48338,63402,43767,22798,304112,148528,155584,100874,46299,54575,117595,58777,58818,227.419,2297.877486049978,2020
34009,57714,TOTAL,23941,33158,615,95456,46347,49109,7960,45927.0,786.0,42214.0,2927.0,83870.0,51344.0,8443.0,90922.0,4534.0,43277,1588.0,1499.0,2495.0,37695.0,19423,47100,8804,6475,5060,46955,26753,1745,1433,1882,15759,15431,15765,7689,10182,8882,83363,40413,42950,3601,1860,1741,8492,4074,4418,620.304,153.8858366220434,2020
34011,62408,TOTAL,32742,28952,714,153588,78755,74833,49802,68616.0,94.0,63166.0,5356.0,62310.0,32551.0,22292.0,136890.0,16698.0,52584,2987.0,2900.0,5026.0,41671.0,50692,49411,15066,7859,21693,75946,19333,8777,7101,5815,37490,25639,12817,8176,5852,5305,86989,43056,43933,29168,16171,12997,37431,19528,17903,677.842,226.58377616022614,2020
34013,345311,TOTAL,266820,75475,3016,853374,414982,438392,204966,446417.0,277.0,408082.0,38058.0,73785.0,45946.0,125228.0,605998.0,247376.0,312942,22654.0,14819.0,23426.0,252043.0,293512,281689,74686,35558,84224,340797,226990,33427,28766,22031,174048,109502,57247,106747,82116,38127,302714,149660,153054,322188,150541,171647,228472,114781,113691,129.419,6593.884978248942,2020
34015,172654,TOTAL,86702,83340,2612,302621,148499,154122,21577,164630.0,248.0,155791.0,8591.0,99668.0,45933.0,22231.0,285017.0,17604.0,109996,3328.0,2653.0,4969.0,99046.0,84920,122879,28196,14483,15213,144813,78158,5132,4642,5439,61256,51724,31833,39165,27310,11683,237645,117300,120345,31612,14595,17017,33364,16604,16760,336.771,898.5957817032939,2020
34017,249850,TOTAL,181452,65698,2700,712029,356520,355509,302289,406796.0,597.0,382543.0,23656.0,86854.0,51277.0,99546.0,407873.0,304156.0,290054,15328.0,13127.0,17448.0,244151.0,242247,256836,64566,25600,71777,244707,251950,22043,25064,24670,123210,79998,41499,173946,57509,20495,294600,150535,144065,85956,40647,45309,331473,165338,166135,62.346,11420.604369165625,2020
34019,84242,TOTAL,39457,43153,1632,129099,63792,65307,9396,70905.0,24.0,67632.0,3249.0,133534.0,68112.0,4685.0,115667.0,13432.0,49676,1043.0,418.0,1649.0,46566.0,29195,64976,10529,5101,5330,44640,54580,2566,1277,1487,16343,15591,12706,18685,24758,11137,110929,54739,56190,3320,1550,1770,14850,7503,7347,437.393,295.1556152018894,2020
34021,176604,TOTAL,122532,51641,2431,383732,189495,194237,73707,198846.0,216.0,186469.0,12161.0,92697.0,50053.0,41079.0,289379.0,94353.0,139549,7530.0,5736.0,7285.0,118998.0,119798,146513,33422,16461,30072,150711,120778,12900,10268,6904,74301,46074,30336,51135,46808,22835,206314,101919,104395,75624,35709,39915,101794,51867,49927,228.854,1676.754612110778,2020
34023,374362,TOTAL,226250,143467,4645,860147,427707,432440,191469,462495.0,244.0,433082.0,29169.0,105206.0,47196.0,69626.0,566795.0,293352.0,301967,9873.0,7508.0,14116.0,270470.0,238787,369994,61108,37805,66341,328316,279797,22570,23714,20057,154691,105977,67648,136618,98118,45061,411593,202838,208755,87996,42341,45655,360558,182528,178030,322.872,2664.049530464085,2020
34025,378151,TOTAL,181291,191808,5052,643064,315742,327322,72419,350676.0,500.0,331132.0,19044.0,118527.0,62998.0,40595.0,557945.0,85119.0,248117,8508.0,5337.0,11355.0,222917.0,166738,287606,49890,31543,30748,237562,240762,12620,8891,9237,89411,87817,60334,97450,95367,47945,504819,247696,257123,42384,20048,22336,95861,47998,47863,661.396,972.2828683572324,2020
34027,299322,TOTAL,153881,141134,4307,508816,252441,256375,71824,283121.0,289.0,267774.0,15058.0,130808.0,67555.0,24800.0,410413.0,98403.0,189607,5162.0,2899.0,5574.0,175972.0,127468,235283,38631,22980,22032,164682,216673,9050,6418,6564,64853,57401,42428,90166,86135,40372,375503,185536,189967,17212,8684,8528,116101,58221,57880,481.522,1056.6827683885679,2020
34029,341516,TOTAL,119456,217740,4320,638691,310873,327818,61991,293760.0,659.0,276387.0,16714.0,82379.0,42497.0,66258.0,589089.0,49602.0,239466,8290.0,5988.0,15451.0,209737.0,144697,266824,54903,41112,34579,296741,151101,12571,9184,12824,106403,98196,92142,63922,48745,38434,555742,269015,286727,19810,9932,9878,63139,31926,31213,914.832,698.1511359462721,2020
34031,223707,TOTAL,129097,92009,2601,519986,255780,264206,224495,273372.0,125.0,251821.0,21426.0,84465.0,38932.0,68995.0,351177.0,168809.0,177209,7986.0,7253.0,11207.0,150763.0,163267,186071,46045,22452,57510,228771,110672,20984,19744,16782,112284,75502,40985,52155,37844,20673,263234,129098,134136,55831,25989,29842,200921,100693,100228,198.388,2621.055709014658,2020
34033,33922,TOTAL,14479,18827,616,64840,32077,32763,6698,31846.0,24.0,29292.0,2530.0,73378.0,37904.0,8271.0,62722.0,2118.0,24744,990.0,1306.0,1923.0,20525.0,18809,23811,6667,4031,4884,34886,11069,1543,1690,1651,14424,12332,8130,4852,3802,2415,48862,23991,24871,9492,4512,4980,6486,3574,2912,372.55,174.04375251644075,2020
34035,185859,TOTAL,111173,71996,2690,344978,170153,174825,53476,194698.0,145.0,184886.0,9667.0,131948.0,67554.0,18097.0,252347.0,92631.0,127566,3435.0,1979.0,4495.0,117657.0,87110,160368,24297,14180,17677,107273,146354,6720,5364,5593,45745,35729,25799,59682,61909,24763,198971,98294,100677,33100,15753,17347,112907,56106,56801,304.952,1131.253443164826,2020
34037,87960,TOTAL,34481,51698,1781,144808,72893,71915,14343,82377.0,21.0,77810.0,4546.0,111094.0,54124.0,7948.0,133065.0,11743.0,56348,1620.0,642.0,2528.0,51558.0,34331,67757,14392,5988,5916,67950,42836,2153,1731,2032,26018,26386,15546,16888,17270,8678,126564,63661,62903,3185,1753,1432,15059,7479,7580,535.536,270.39825520599925,2020
34039,252991,TOTAL,170245,80002,2744,572079,282245,289834,189236,312101.0,170.0,292493.0,19438.0,95000.0,49666.0,50130.0,391263.0,180816.0,199996,5875.0,5199.0,10719.0,178203.0,170163,220876,45215,25234,56682,224549,157190,22744,18572,15366,106213,76106,42230,71243,59863,26084,254904,127440,127464,118209,55772,62437,198966,99033,99933,105.41,5427.179584479651,2020
34041,60787,TOTAL,24901,34769,1117,109739,54469,55270,12025,60404.0,59.0,56741.0,3604.0,92620.0,45517.0,8373.0,98927.0,10812.0,44370,1506.0,1348.0,2774.0,38742.0,27512,47994,11554,5685,5520,52830,30149,1939,1711,1870,20334,19436,13060,12234,12323,5592,90390,44446,45944,5661,3009,2652,13688,7014,6674,362.648,302.60472965520285,2020
35001,317590,TOTAL,193757,116135,7698,674692,332549,342143,342361,344274.0,3984.0,321945.0,18345.0,62220.0,36996.0,109353.0,605816.0,68876.0,281095,19467.0,13844.0,24083.0,223701.0,208313,231038,88289,30928,55474,298998,178188,25664,17497,12313,149685,89629,59684,76002,58642,43544,406649,199796,206853,19377,10721,8656,248666,122032,126634,1167.372,577.9580116706585,2020
