fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density
48007,9648,TOTAL,2704,6830,114,23889,11868,12021,6133,9938,0,9295,643,42247,25906,4924,22595.0,1294.0,9550,678,683,1387,6802,4121,11211,3489,1317,3155,12662,3505,1126,1006,1023,4186,4864,3612,742,1342,1421,21335,10603,10732,345,196,149,2209,1069,1140,527.988,45.24534648514739
48009,4164,TOTAL,525,3600,39,8853,4440,4413,704,4345,0,4201,144,58274,28250,953,8550.0,303.0,3336,170,196,350,2620,1544,4646,673,411,877,4694,1251,292,268,317,1729,1987,978,561,474,216,8406,4249,4157,80,45,35,367,146,221,925.414,9.566529142632378
48011,935,TOTAL,98,828,9,1947,970,977,229,964,0,934,30,61250,27199,194,1866.0,81.0,665,19,17,72,557,281,961,199,133,164,1006,346,56,41,67,385,383,238,116,109,121,1801,896,905,43,35,8,103,39,64,913.823,2.1306095381709587
48013,12721,TOTAL,5133,7461,127,46343,23018,23325,28946,20874,42,19223,1609,50756,21957,7162,43390.0,2953.0,15161,1286,744,1583,11548,9561,19068,4516,2367,7918,21174,4142,2679,2608,2631,10812,7548,2814,1915,1468,759,39198,19236,19962,330,222,108,6815,3560,3255,1221.463,37.940567991007505
48015,11649,TOTAL,2252,9265,132,28724,14393,14331,7144,14270,0,13251,1019,54603,27490,2907,25996.0,2728.0,10786,756,448,1291,8291,5587,13495,2436,1389,3084,14654,3861,899,1105,1080,6201,5466,2987,1589,1584,688,24010,12020,11990,2590,1318,1272,2124,1055,1069,656.375,43.76156922490954
48017,1816,TOTAL,466,1339,11,7084,3619,3465,4208,3470,0,3261,209,41982,18082,1455,5651.0,1433.0,2400,274,130,403,1593,1259,3148,490,348,1808,2694,433,1012,419,377,1420,793,481,152,209,72,6201,3201,3000,119,89,30,764,329,435,827.544,8.560269907098595
48019,9448,TOTAL,1864,7426,158,20642,10089,10553,3558,9418,0,8867,551,48587,26900,3049,19898.0,744.0,8569,691,370,795,6713,3226,10531,2607,1154,2375,11093,3411,656,717,1002,3717,4725,2651,772,1750,889,19589,9607,9982,93,12,81,960,470,490,797.659,25.87822615929865
48021,24481,TOTAL,9864,14033,584,75708,38702,37006,25648,35132,57,31911,3164,53382,23605,11638,67231.0,8477.0,25314,1435,1144,2726,20009,15289,32353,8743,3129,11495,35773,8904,5482,3582,2431,16258,14258,5257,3094,4013,1797,63257,32190,31067,5950,3119,2831,6501,3393,3108,895.542,84.53874860140563
48023,1592,TOTAL,267,1297,28,3648,1788,1860,424,1449,0,1410,39,33019,30573,597,3554.0,94.0,1806,224,180,276,1126,482,1687,518,364,493,1777,604,211,124,158,500,747,530,158,221,225,3432,1712,1720,60,37,23,156,39,117,901.065,4.048542557973065
48025,7879,TOTAL,3452,4356,71,32462,19550,12912,18512,10997,0,10191,806,41738,16509,5705,30930.0,1532.0,8933,872,883,917,6261,9638,10939,4698,1425,7337,16285,1957,3687,2363,1287,9535,4946,1804,682,730,545,25771,15072,10699,2849,2570,279,3842,1908,1934,880.33,36.87480831051992
48027,86206,TOTAL,35512,49574,1120,321591,160340,161251,73126,159782,21640,125180,12962,51027,23335,46467,296118.0,25473.0,106743,7273,4925,10542,84003,69865,128276,34459,11743,23921,162485,44932,11158,7055,5708,100652,43896,17937,23863,14951,6118,209370,105324,104046,68492,34719,33773,43729,20297,23432,1087.831,295.62588306455694
48029,513681,TOTAL,264856,241617,7208,1789088,879006,910082,1055568,892696,19763,803439,69494,50867,24525,312307,1552082.0,237006.0,613290,48813,32336,66767,465374,476671,635616,206167,72847,223310,780039,310075,100165,71645,51500,449428,233678,96933,156271,109801,44003,1372868,673492,699376,131053,65462,65591,285167,140052,145115,1256.071,1424.352604271574
48031,4973,TOTAL,1220,3638,115,10625,5348,5277,2001,5186,6,4753,427,51740,28113,1051,9808.0,817.0,4086,217,153,402,3314,2016,5222,937,670,999,5207,2248,217,430,352,1958,2150,1099,593,987,668,9960,5052,4908,132,68,64,533,228,305,713.423,14.892987750605181
48033,363,TOTAL,32,324,7,676,339,337,64,291,0,288,3,73333,47823,7,668.0,8.0,256,0,11,24,221,71,367,28,44,45,284,151,18,7,20,85,95,104,80,49,22,658,328,330,0,0,0,18,11,7,906.048,0.7460973370064279
48035,7356,TOTAL,1367,5885,104,18052,8932,9120,2988,7766,0,7046,720,44339,24290,2528,16902.0,1150.0,6961,431,440,1078,5012,2849,8497,2025,1388,2631,9411,2000,929,1035,667,3192,3543,2676,643,648,709,16974,8357,8617,283,152,131,795,423,372,1002.538,18.006300010573167
48037,35404,TOTAL,10196,24869,339,93068,47046,46022,6457,40354,76,36893,3385,42917,22977,17024,89688.0,3380.0,33766,3466,2295,4460,23545,21852,34706,12585,5468,9380,49360,11969,4035,2667,2678,24373,16484,8503,4439,4944,2586,64647,32329,32318,22695,11443,11252,5726,3274,2452,922.963,100.83611152343052
48039,106739,TOTAL,34421,70862,1456,325477,165146,160331,92992,160012,179,150463,9370,69092,30134,35341,284051.0,41426.0,109817,5345,4241,8263,91968,67930,137359,33248,12532,34827,141190,60785,16313,11878,6636,71079,50117,19994,33293,20744,6748,243679,123886,119793,41926,21926,20000,39872,19334,20538,1608.593,202.33645179358606
48041,55962,TOTAL,17477,37209,1276,201534,102190,99344,48651,104224,229,95940,8055,39060,22243,54846,175208.0,26326.0,72191,11378,4944,8450,47419,83546,61810,15026,5958,17472,96849,45867,10196,4575,2701,72274,17193,7382,28326,12004,5537,149587,75261,74326,22013,10667,11346,29934,16262,13672,591.232,340.87126542541677
48043,3867,TOTAL,1765,1976,126,9270,4543,4727,3996,4737,14,4522,201,38589,27095,1182,8725.0,545.0,4071,247,298,777,2749,2340,3716,1178,433,926,3974,2490,203,358,365,1872,1306,796,1057,960,473,8635,4165,4470,168,147,21,467,231,236,6192.27,1.4970277458831736
48045,702,TOTAL,117,578,7,1601,830,771,480,740,0,711,29,36696,22197,326,1453.0,148.0,635,44,39,101,451,307,770,112,113,289,704,234,107,90,92,267,261,176,69,101,64,1445,767,678,67,29,38,89,34,55,901.568,1.7757950592745084
48047,2403,TOTAL,1886,507,10,7200,3814,3386,6554,2835,0,2335,500,22176,14353,2498,6786.0,414.0,2346,452,363,505,1026,2514,1768,911,620,1769,3263,503,679,432,658,1843,979,441,249,148,106,6361,3436,2925,10,4,6,829,374,455,943.635,7.630068829579233
48049,13947,TOTAL,1904,11895,148,37903,18786,19117,7721,15837,38,15102,697,40982,20533,6868,36097.0,1806.0,13329,1063,1124,1807,9335,7291,16255,4473,2660,4373,20260,4385,1614,1357,1402,9154,6824,4282,1401,1756,1228,34813,17192,17621,1474,781,693,1616,813,803,956.95,39.60812999634255
48051,6456,TOTAL,1705,4671,80,17236,8631,8605,3337,7524,0,6982,542,49533,23223,2706,16151.0,1085.0,6243,611,320,729,4583,3285,7638,1886,1143,2895,8642,1700,1114,841,940,3177,3614,1851,580,633,487,14087,7074,7013,2036,939,1097,1113,618,495,676.809,25.46656442216342
48053,16796,TOTAL,3674,12843,279,43911,21837,22074,9240,19773,0,18556,1217,50712,25757,7238,41160.0,2751.0,16774,843,875,2369,12687,8056,20389,4467,2962,5545,21369,7269,2811,1360,1374,8667,7868,4834,1664,3056,2549,41139,20231,20908,1031,608,423,1741,998,743,1021.258,42.99697040316942
48055,11068,TOTAL,4791,6021,256,38870,19610,19260,18846,17235,37,15958,1240,47435,20368,6619,36276.0,2594.0,12059,720,647,1510,9182,10188,14027,4933,1847,6215,18885,4011,2749,1938,1528,10196,6074,2615,1591,1638,782,28186,14050,14136,2728,1416,1312,7956,4144,3812,547.15,71.04084803070457
48057,6648,TOTAL,2410,4144,94,21569,10783,10786,10219,10009,30,9099,880,47546,24142,4203,19570.0,1999.0,7873,534,364,1053,5922,4356,9460,2293,887,3349,10377,2302,1277,1269,803,4718,3648,2011,890,800,612,18975,9563,9412,583,249,334,2011,971,1040,1032.668,20.88667412953631
48059,5197,TOTAL,751,4378,68,13519,6647,6872,1164,5666,15,5293,358,42102,22008,2467,13144.0,375.0,5220,589,308,768,3555,2397,5756,1821,1018,1354,7774,1285,362,538,454,3035,2900,1839,423,559,303,12743,6198,6545,203,160,43,573,289,284,901.259,15.000127599280562
48061,76895,TOTAL,49975,26099,821,415103,200279,214824,366892,162212,271,145012,16929,33390,14898,142946,312536.0,102567.0,119695,17280,10763,19006,72646,98156,149763,37352,18047,95772,145940,39511,38604,32354,24814,89702,38804,17434,18982,14259,6270,381670,183620,198050,2236,1451,785,31197,15208,15989,1276.452,325.2006342580841
48063,4335,TOTAL,1428,2881,26,12463,6140,6323,2811,5315,0,4737,578,38154,18873,2656,10799.0,1664.0,4410,412,272,835,2891,2538,4980,1306,910,2185,5808,1174,1130,638,417,2456,2051,1301,356,460,358,9262,4607,4655,2211,1052,1159,990,481,509,203.232,61.32400409384349
48065,2778,TOTAL,292,2451,35,6108,3002,3106,567,2990,0,2922,68,63424,27062,398,5990.0,118.0,2324,65,65,297,1897,926,2970,583,368,542,3071,952,199,157,186,1184,1290,597,348,378,226,5856,2904,2952,60,23,37,192,75,117,924.102,6.6096599726004275
48067,11788,TOTAL,2924,8763,101,30350,14667,15683,1190,13357,0,12018,1339,36342,20534,6218,29836.0,514.0,11757,1158,1039,1845,7715,5709,12334,4279,2374,3631,17072,2768,1215,1039,1377,6782,6243,4047,881,1157,730,24069,11811,12258,5121,2364,2757,1160,492,668,960.318,31.60411447041501
48069,2119,TOTAL,630,1470,19,8026,4082,3944,4937,3528,0,3391,137,40470,22198,1538,6420.0,1606.0,2501,122,210,343,1826,1661,3092,741,441,1590,3257,684,766,404,420,1518,1236,503,242,278,164,7105,3629,3476,42,27,15,879,426,453,899.289,8.924828392207623
48071,14735,TOTAL,2790,11787,158,36550,18300,18250,7414,16555,14,15336,1205,72239,30102,3947,33285.0,3265.0,12551,749,635,755,10412,6309,17602,3023,1155,4382,17482,4427,2203,1527,652,8535,6408,2539,2126,1838,463,30412,15340,15072,2983,1400,1583,3155,1560,1595,871.185,41.95434953540293
48073,16126,TOTAL,3875,12094,157,50971,25930,25041,10928,21302,9,19853,1440,38949,19683,11177,46586.0,4385.0,17527,1675,1248,3015,11589,11037,20157,5759,3044,8357,24178,5330,3637,2796,1924,11862,7832,4484,1497,2362,1471,40931,20679,20252,7455,3992,3463,2585,1259,1326,1062.187,47.98684224152621
48075,1996,TOTAL,320,1665,11,7066,4063,3003,1595,2958,0,2793,165,48682,20982,1126,6872.0,194.0,2367,139,154,331,1743,1993,2710,713,280,718,3787,978,488,87,143,2164,950,673,487,395,96,5822,3274,2548,730,609,121,514,180,334,713.712,9.900351962696439
48077,5057,TOTAL,740,4266,51,10547,5263,5284,523,5170,31,4828,311,50025,25729,1428,10365.0,182.0,4163,264,302,355,3242,1648,5241,1076,718,1046,5836,1322,279,352,415,2048,2381,1407,534,578,210,10032,5006,5026,51,38,13,464,219,245,1116.746,9.44440365132268
48079,917,TOTAL,256,649,12,3031,1550,1481,1672,1317,1,1177,139,41071,18318,473,2606.0,425.0,1000,108,71,129,692,652,1234,238,178,697,1206,254,321,209,167,587,414,205,83,104,67,2479,1257,1222,134,50,84,418,243,175,775.229,3.9098124554163993
48081,1408,TOTAL,179,1218,11,3260,1647,1613,655,1491,0,1436,55,40822,28741,369,3145.0,115.0,1541,107,107,328,999,383,1809,314,269,294,1860,455,53,111,130,598,668,594,126,198,131,3121,1562,1559,27,21,6,112,64,48,927.99,3.512968889750967
48083,3492,TOTAL,442,3012,38,8656,4261,4395,1466,3812,4,3536,272,34692,21332,1793,8528.0,128.0,3505,319,267,656,2263,1331,4456,773,547,1349,4540,865,549,452,348,1393,1864,1283,267,344,254,8077,3989,4088,199,81,118,380,191,189,1281.427,6.75496926473377
48085,302821,TOTAL,101415,196888,4518,836947,411046,425901,125023,455197,548,429486,25163,84233,38575,65433,686076.0,150871.0,296878,10352,7065,15158,264303,165837,381842,72986,21770,44010,284547,275186,24197,12032,7781,154499,92336,37712,138918,108434,27834,612604,302456,310148,73607,34681,38926,150736,73909,76827,886.105,944.5235045508151
48087,1150,TOTAL,177,962,11,3053,1495,1558,982,1472,0,1398,74,42798,21594,654,2599.0,454.0,1127,70,107,106,844,491,1330,235,276,515,1316,414,257,156,102,501,398,417,169,129,116,2602,1252,1350,104,40,64,347,203,144,919.317,3.320943700595116
48089,8117,TOTAL,2029,6026,62,20771,10225,10546,5668,9498,5,8978,515,45262,24112,3550,19192.0,1579.0,7702,694,513,964,5531,3566,9517,1773,1720,3055,10232,2642,1073,1026,956,3777,3877,2578,1011,1021,610,17034,8422,8612,2769,1268,1501,968,535,433,973.681,21.332448717803878
48091,51529,TOTAL,11450,39318,761,115808,57109,58699,29889,56137,206,52534,3397,64987,33020,12192,108530.0,7278.0,43063,2016,1737,3535,35775,22041,55769,10718,5310,9737,51822,27353,3969,3377,2391,22196,19438,10188,8733,12131,6489,106233,52235,53998,2282,1216,1066,7293,3658,3635,574.875,201.4490106544901
48093,4906,TOTAL,890,3944,72,13755,6763,6992,3653,5308,0,4962,346,35692,19125,3486,12817.0,938.0,5096,534,418,746,3398,2322,5955,1578,1208,2440,6325,1742,878,832,730,2251,2164,1910,665,710,367,13119,6444,6675,55,27,28,581,292,289,947.679,14.514408359792714
48095,1001,TOTAL,194,793,14,4091,2770,1321,2240,1139,0,1094,45,52844,20503,345,2651.0,1440.0,821,48,69,78,626,851,1856,762,146,1179,1960,397,630,337,212,1052,570,338,156,135,106,3640,2339,1301,52,52,0,399,379,20,993.776,4.116621854421922
48097,14351,TOTAL,2246,11951,154,38558,19136,19422,6319,19725,2,18017,1706,51222,25823,5480,35576.0,2982.0,14615,805,895,1793,11122,7460,17066,4238,2059,4484,19169,5375,2298,1308,878,7906,7229,4034,1796,2143,1436,35448,17510,17938,998,576,422,2112,1050,1062,898.436,42.91680208718261
48099,16604,TOTAL,5158,11220,226,76276,37585,38691,13005,32996,8245,22204,2547,49783,19410,7994,71573.0,4703.0,20910,1161,903,1967,16879,17236,29661,9447,2564,7027,41756,7323,4256,1618,1153,27069,10694,3993,3826,2423,1074,54815,27096,27719,11999,5930,6069,9462,4559,4903,1056.751,72.17972824250936
48101,741,TOTAL,180,555,6,1596,719,877,361,725,0,679,46,34833,19813,324,1540.0,56.0,706,56,94,95,461,223,867,88,161,333,763,181,48,97,188,242,295,226,41,78,62,1291,566,725,184,92,92,121,61,60,901.611,1.7701647384515051
48103,1283,TOTAL,275,985,23,4602,2340,2262,2687,2082,0,1927,155,52451,24344,465,3847.0,755.0,1611,107,50,184,1270,812,2002,454,230,953,1945,340,385,295,273,1111,622,212,105,165,70,2879,1339,1540,160,130,30,1563,871,692,785.72,5.85704831237591
48105,1457,TOTAL,480,957,20,3871,1980,1891,2453,1925,0,1794,131,51594,24862,634,3351.0,520.0,1418,108,119,87,1104,498,1939,385,167,876,1699,297,260,358,258,873,501,325,149,119,29,2854,1514,1340,6,6,0,1011,460,551,2807.292,1.378908927179645
48107,1787,TOTAL,639,1132,16,6025,2912,3113,3222,2778,6,2481,291,38668,19740,1405,5750.0,275.0,2208,192,156,320,1540,1070,2692,537,321,1260,2634,450,419,449,392,1245,824,565,109,214,127,5359,2601,2758,254,112,142,412,199,213,901.691,6.68188991572501
48109,879,TOTAL,568,295,16,2325,1109,1216,1847,1106,0,996,110,35302,16120,670,1995.0,330.0,868,150,109,109,500,548,951,266,163,558,1040,185,104,252,202,586,360,94,74,64,47,2252,1070,1182,16,11,5,57,28,29,3812.982,0.6097589760455203
48111,1534,TOTAL,253,1248,33,6957,3692,3265,2900,3588,0,3365,223,41105,20528,1262,5917.0,1040.0,2299,110,111,295,1783,1642,2474,757,253,1291,2980,527,568,574,149,1642,987,351,323,176,28,5875,3093,2782,97,60,37,985,539,446,1505.252,4.621817476409266
48113,710117,TOTAL,405571,295813,8733,2448943,1208920,1240023,950159,1270697,887,1161634,108176,49925,27195,467347,1882159.0,566784.0,868717,61790,44849,98478,663600,683487,851421,262940,89155,398618,919349,465226,227047,120114,51457,523759,283507,112083,236544,166350,62332,1441979,721509,720470,542525,250371,292154,464439,237040,227399,908.61,2695.2630941768193
48115,3642,TOTAL,1019,2591,32,13593,7721,5872,7384,5146,0,4679,467,39746,19725,2192,12578.0,1015.0,4363,474,407,521,2961,3458,5015,1528,818,3242,6156,898,1742,768,732,3282,1855,1019,421,263,214,10790,5867,4923,863,690,173,1940,1164,776,902.124,15.06777338813733
48117,4309,TOTAL,1239,3042,28,19331,9604,9727,13352,8720,3,8210,507,42995,17855,3643,16371.0,2960.0,6210,426,395,797,4592,3884,7697,1558,896,3747,7615,1728,1702,1196,849,4157,2393,1065,859,576,293,17042,8505,8537,190,140,50,2099,959,1140,1498.376,12.901301142036445
48119,2018,TOTAL,454,1524,40,5239,2568,2671,345,2210,0,1883,327,40988,20251,1045,5171.0,68.0,1926,137,139,323,1327,890,2364,658,347,645,2789,619,217,193,235,1112,1030,647,170,251,198,4455,2199,2256,450,226,224,334,143,191,277.931,18.85000233870997
48121,242781,TOTAL,80978,157579,4224,708627,348748,359879,132267,399238,431,373978,24829,74662,34528,61925,608059.0,100568.0,250472,10069,6588,16863,216952,166250,298723,66095,18664,44373,283262,191417,25421,11954,6998,161929,90165,31168,103860,70046,17511,551219,272509,278710,60946,28966,31980,96462,47273,49189,952.93,743.6296475082115
48123,6638,TOTAL,1467,5122,49,20397,10771,9626,6788,8872,0,8315,557,48082,26104,2535,19749.0,648.0,6921,583,413,884,5041,4251,8043,2733,1633,3763,10154,1960,1161,1322,1280,4419,3460,2275,691,939,330,14286,7447,6839,1992,1259,733,4119,2065,2054,910.486,22.40232139758327
48125,1019,TOTAL,216,793,10,2339,1277,1062,588,929,0,819,110,38397,20353,331,2232.0,107.0,928,97,81,133,617,452,1048,304,174,479,1160,248,228,101,150,447,415,298,80,123,45,2072,1085,987,125,97,28,142,95,47,905.217,2.583910819173745
48127,2917,TOTAL,2141,762,14,10537,5115,5422,9052,4758,0,4239,519,38140,20822,2184,9831.0,706.0,3635,492,288,462,2393,2555,3374,1468,543,2430,4295,666,728,843,859,2430,1409,456,236,290,140,9898,4835,5063,66,47,19,573,233,340,1334.506,7.895805638940551
48129,1535,TOTAL,226,1287,22,3636,1785,1851,356,1496,17,1413,66,40719,21264,500,3556.0,80.0,1277,91,85,218,883,882,1470,397,299,428,2078,411,126,88,214,904,642,532,88,235,88,3369,1669,1700,205,78,127,62,38,24,933.041,3.896934861383369
48131,4344,TOTAL,3331,980,33,11644,6084,5560,10301,4772,0,4252,520,32479,21334,2610,11117.0,527.0,3920,480,299,881,2260,3221,3913,1360,802,2970,5296,521,1081,778,1111,2880,1701,715,135,230,156,10018,5332,4686,105,67,38,1521,685,836,1795.583,6.484801872149602
48133,6495,TOTAL,970,5444,81,18403,8969,9434,2793,7381,2,7074,305,35221,22171,3586,17654.0,749.0,6970,893,624,1007,4446,3973,7142,2564,1328,2233,10318,1794,761,689,783,4436,3611,2271,418,771,605,17130,8381,8749,514,176,338,759,412,347,931.906,19.747699875309312
48135,32513,TOTAL,8118,24010,385,144932,72359,72573,80169,71150,18,67350,3782,54903,25726,20788,124846.0,20086.0,50214,2742,2673,5831,38968,32265,53754,15946,6690,27009,62129,13290,12617,8928,5464,36557,18521,7051,6699,4762,1829,122535,61099,61436,6227,3039,3188,16170,8221,7949,901.812,160.71198875153578
48137,884,TOTAL,232,642,10,2037,982,1055,997,987,0,885,102,41726,28407,321,1775.0,262.0,799,78,57,98,566,479,824,216,250,479,876,360,142,120,217,385,247,244,46,173,141,1994,955,1039,15,15,0,28,12,16,2119.856,0.9609143262561229
48139,54151,TOTAL,13881,39574,696,154447,76308,78139,37587,78707,68,72667,5972,61898,25924,18294,141249.0,13198.0,51814,2332,2397,4533,42552,30309,67858,14908,5984,17703,72349,21270,8648,5479,3576,36426,25575,10348,9087,9257,2926,126853,62613,64240,13717,6671,7046,13877,7024,6853,951.743,162.27805195310077
48141,172412,TOTAL,112952,57150,2310,823862,401890,421972,670946,369626,17563,320384,31679,40783,18705,189586,610499.0,213363.0,257600,25302,18505,35816,177977,203482,296149,90607,34435,138187,339155,106589,47580,47853,42754,211878,93983,33294,56348,38265,11976,672899,324182,348717,27991,15825,12166,122972,61883,61089,1014.956,811.7218874512787
48143,12473,TOTAL,1965,10329,179,39291,19326,19965,7724,20050,0,19051,999,40711,21306,8982,36017.0,3274.0,14696,2096,1159,1603,9838,11740,15250,3668,1599,4661,19786,6372,2318,1359,984,11695,5137,2954,3042,2088,1242,35752,17428,18324,548,354,194,2991,1544,1447,1089.802,36.05333812931157
48145,5434,TOTAL,2033,3356,45,17524,8244,9280,3811,6803,0,6245,558,33587,16749,3446,16588.0,936.0,5496,703,441,829,3523,4804,5947,2355,1264,3645,8722,1385,1751,991,903,3795,3270,1657,588,485,312,12217,6042,6175,4394,1823,2571,913,379,534,773.837,22.645595907148405
48147,10804,TOTAL,2486,8161,157,33775,17855,15920,3400,14400,16,13197,1187,44432,20784,5479,31870.0,1905.0,11795,1035,903,1459,8398,6715,14077,4892,2113,5048,17704,3763,2353,1303,1392,7267,6781,3656,1425,1379,959,29626,15310,14316,2366,1579,787,1783,966,817,898.88,37.57453720185119
48149,10551,TOTAL,2315,8106,130,24725,12200,12525,4768,11899,0,11570,329,48711,28403,2787,22829.0,1896.0,9748,706,708,1293,7041,4692,11809,2145,1756,3888,12638,2893,1298,1161,1429,4235,5163,3240,864,1067,962,22404,11102,11302,1764,842,922,557,256,301,959.804,25.76046776216811
48151,1629,TOTAL,512,1094,23,3882,1868,2014,1073,1913,0,1796,117,42850,25235,540,3816.0,66.0,1619,95,107,200,1217,714,1844,407,238,551,2124,397,153,115,283,874,765,485,149,130,118,3479,1669,1810,123,63,60,280,136,144,901.749,4.304967346789406
48153,2085,TOTAL,551,1523,11,6263,3086,3177,3438,2944,0,2754,190,40993,22375,1414,5833.0,430.0,2400,234,188,335,1643,1126,2693,610,351,1018,2751,731,274,389,355,1363,789,599,239,332,160,5760,2835,2925,180,95,85,323,156,167,992.518,6.31021301376902
48155,495,TOTAL,140,348,7,1159,564,595,169,513,0,463,50,34375,21105,78,1130.0,29.0,519,25,40,121,333,147,468,251,104,204,516,187,57,54,93,175,127,214,52,84,51,1044,519,525,12,7,5,103,38,65,707.681,1.6377435595981804
48157,219489,TOTAL,101144,116126,2219,632946,310934,322012,151616,318797,96,300816,17885,86407,35024,54401,469314.0,163632.0,198316,6196,4579,11598,175943,133756,285371,45987,18143,54534,223619,173434,26178,17491,10865,120768,77889,24962,82463,73336,17635,336627,167710,168917,133455,62551,70904,162864,80673,82191,885.336,714.9217924042397
48159,4257,TOTAL,751,3446,60,10600,5352,5248,1389,4661,2,4379,280,44000,28058,1442,9823.0,777.0,4228,359,253,623,2993,1731,5037,1042,584,1195,5175,1631,497,386,312,2074,1879,1222,452,664,515,9759,4865,4894,473,259,214,368,228,140,294.766,35.96072817082024
48161,7570,TOTAL,1850,5646,74,19661,10333,9328,2799,8489,0,8049,440,44072,23008,3085,18255.0,1406.0,7351,437,605,1180,5129,3569,8193,2702,1398,3132,10138,1819,1411,951,770,4158,3691,2289,665,742,412,15756,8063,7693,3248,1846,1402,657,424,233,891.988,22.041776346766994
48163,3968,TOTAL,2376,1559,33,17847,10500,7347,13922,6995,27,6440,528,35681,15732,3259,15554.0,2293.0,4854,460,418,674,3302,5620,6231,1792,756,4389,8222,899,2160,1210,1019,5034,2202,986,273,459,167,13990,8185,5805,696,509,187,3161,1806,1355,1134.342,15.733350259445563
48165,4066,TOTAL,535,3484,47,18496,9440,9056,7082,7785,0,7524,261,54434,21690,2727,13875.0,4621.0,5483,322,287,767,4107,3054,7884,1273,828,4676,6218,1178,2178,1663,835,3815,1659,744,536,509,133,16814,8519,8295,291,161,130,1391,760,631,1502.854,12.307250072195968
48167,110078,TOTAL,39511,69059,1508,302276,149539,152737,70050,153549,606,140542,12401,61744,31030,39916,272458.0,29818.0,111953,7798,4708,10196,89251,67478,123855,35173,13179,29667,138320,58826,14685,8748,6234,66737,50339,21244,24789,25143,8894,236399,117639,118760,40672,19171,21501,25205,12729,12476,873.79,345.9366667048147
48169,1560,TOTAL,279,1263,18,6337,4037,2300,3463,1945,0,1903,42,49479,17389,491,3779.0,2558.0,1607,57,163,250,1137,1877,2412,1027,215,1949,2815,500,1189,578,182,1326,1016,473,164,267,69,5416,3489,1927,398,251,147,523,297,226,896.195,7.0710057520963625
48171,12550,TOTAL,2055,10306,189,25179,12185,12994,5281,12148,9,11345,794,52414,30757,3270,22940.0,2239.0,10606,610,463,1627,7906,3906,12733,2577,1952,2904,11081,6270,1139,823,942,3619,3857,3605,1328,2417,2525,24281,11748,12533,58,34,24,840,403,437,1061.675,23.716297360303294
48173,578,TOTAL,44,526,8,1190,654,536,346,570,0,555,15,81563,39169,46,998.0,192.0,470,4,29,34,403,225,678,31,27,173,490,213,76,64,33,156,217,117,96,93,24,1147,640,507,0,0,0,43,14,29,901.08,1.320637457273494
48175,3458,TOTAL,1127,2294,37,7357,3571,3786,2597,3233,0,3018,215,49702,30556,1165,7229.0,128.0,2978,142,236,371,2229,1376,3570,583,582,738,4213,856,243,160,335,1563,1693,957,284,349,223,5538,2723,2815,346,120,226,1473,728,745,859.361,8.561012193944105
48177,6057,TOTAL,1777,4216,64,20054,10069,9985,9745,9120,0,8407,713,41263,20794,4282,17377.0,2677.0,6397,598,519,916,4364,4073,7938,2188,1290,4177,8539,1931,1700,1430,1047,4137,2720,1682,563,890,478,11676,5719,5957,1396,679,717,6982,3671,3311,1069.849,18.744701355051042
48179,7389,TOTAL,886,6443,60,22771,11928,10843,5812,10050,18,9521,511,45179,22285,2866,20901.0,1870.0,8403,487,589,1110,6217,4267,9212,3037,1436,3167,11625,2244,1364,1036,767,5574,3744,2307,837,915,492,19691,10079,9612,1023,730,293,2057,1119,938,929.329,24.502625012240017
48181,42264,TOTAL,10670,30936,658,121975,59446,62529,14560,58646,36,53283,5327,47631,24614,18771,114912.0,7063.0,46747,3321,2884,5498,35044,23708,51843,15592,6651,13479,62427,16922,6475,3630,3374,27595,22128,12704,5627,7528,3767,104887,51078,53809,7069,3500,3569,10019,4868,5151,979.195,124.56660828537727
48183,41507,TOTAL,12398,28742,367,122736,60130,62606,21230,58795,4,54953,3838,46391,24137,22841,111557.0,11179.0,45511,3682,2970,6119,32740,27791,45718,15470,7267,15589,59310,16399,8029,4747,2813,29890,18981,10439,6324,6424,3651,91230,45029,46201,24910,11738,13172,6596,3363,3233,275.775,445.0584715800925
48185,8601,TOTAL,2339,6141,121,26812,14400,12412,5938,10558,36,9820,702,46652,20858,4434,24477.0,2335.0,9001,995,494,1106,6406,6552,9973,3575,1537,4505,14143,2198,2235,1297,973,6240,5317,2586,789,802,607,19999,10533,9466,4184,2402,1782,2629,1465,1164,801.6,33.44810379241517
48187,49514,TOTAL,15744,33117,653,139709,68732,70977,50790,71423,1313,65304,4806,62412,26696,13366,129652.0,10057.0,47768,2300,1810,3698,39960,29063,60663,13182,6254,14060,64772,23466,5654,4704,3702,32324,22432,10016,11014,8923,3529,115158,56990,58168,9550,4787,4763,15001,6955,8046,714.788,195.45515593434698
