fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density
4025,143221,TOTAL,49602,91527,2092,237830,117352,120478,36080,99921,67,94954,4900,62430.0,37666,28765,221736.0,16094.0,106542,4770,3884,9621,88267,46787,110278,33702,16568,17549,129186,53615,7388,5475,4686,42343,39847,46996,8953,18490,26172,201005,98292,102713,1543,1042,501,35282,18018,17264,8127.28,29.263172918860924
4027,69881,TOTAL,32210,36534,1137,204374,105162,99212,133381,85563,3922,74868,6773,56439.0,27516,34654,153838.0,50536.0,74678,5177,3334,6914,59253,48527,83494,18951,10711,34471,95996,22564,11805,11146,11520,51039,21821,23136,10228,6767,5569,118769,61209,57560,3969,2622,1347,81636,41331,40305,5518.93,37.03145356074456
5001,6292,TOTAL,1818,4304,170,17024,8252,8772,649,7809,0,7298,511,58695.0,28759,2816,16787.0,237.0,6559,408,485,856,4810,3787,6708,2134,1023,1875,9340,1908,498,580,797,4075,3027,2238,709,843,356,12112,6073,6039,4379,1981,2398,533,198,335,1038.738,16.389118333978345
5003,7926,TOTAL,2125,5548,253,19018,8986,10032,1164,6989,0,6568,421,44804.0,25568,4390,18581.0,437.0,7194,646,572,1154,4822,3714,7607,2601,1557,2202,10930,1591,614,884,704,4111,3869,2950,781,453,357,13461,6609,6852,4725,1992,2733,832,385,447,940.412,20.223051173315525
5005,21007,TOTAL,4635,15836,536,41801,20433,21368,1118,16202,0,15371,831,47403.0,30264,5587,40893.0,908.0,19021,1007,684,2797,14533,6234,20035,5559,4068,3752,24858,5841,1462,1161,1129,7205,7950,9703,1811,1859,2171,39074,19078,19996,100,68,32,2627,1287,1340,586.706,71.24692776279772
5007,119912,TOTAL,42249,73965,3698,286528,144085,142443,49721,147222,114,142914,4194,85269.0,43359,22289,252241.0,34287.0,104164,2972,2270,5471,93451,61520,129141,24129,10660,21663,121400,69726,9702,7611,4350,61492,36357,23551,37107,21639,10980,205967,102000,103967,5374,3022,2352,75187,39063,36124,884.324,324.0079427901991
5009,17114,TOTAL,3064,13652,398,37662,18657,19005,1089,16978,0,16224,754,52275.0,28886,4869,37221.0,441.0,15172,872,757,1647,11896,6825,16949,4468,2433,2911,21666,4530,848,947,1116,9182,6968,5516,1476,1837,1217,35724,17779,17945,123,95,28,1815,783,1032,601.997,62.561773563655635
5011,3654,TOTAL,1214,2335,105,10461,5058,5403,1674,3967,0,3745,222,43688.0,23830,1570,9717.0,744.0,3587,317,366,539,2365,2478,3493,1571,699,1308,5614,981,529,359,420,2552,1917,1145,315,300,366,6370,3031,3339,2722,1223,1499,1369,804,565,652.834,16.023981594095897
5013,2182,TOTAL,479,1636,67,4773,2420,2353,233,1808,0,1643,165,60237.0,24047,574,4692.0,81.0,1498,105,77,140,1176,1289,1825,614,343,529,2884,468,84,287,158,1266,909,709,168,144,156,3542,1770,1772,994,494,500,237,156,81,632.414,7.54727124952958
5015,11797,TOTAL,4023,7424,350,28362,14305,14057,4417,12233,56,11794,383,56826.0,29123,4329,25825.0,2537.0,11357,687,607,1265,8798,5457,13144,3099,1684,3389,14268,4468,1532,1229,628,5444,4544,4280,1116,1704,1648,22594,11329,11265,103,77,26,5665,2899,2766,638.702,44.40568528045943
5017,4103,TOTAL,2260,1752,91,10234,5150,5084,628,3717,0,3312,405,36593.0,24156,2618,9956.0,278.0,4008,581,387,492,2548,2605,3363,1521,888,1523,5199,1269,375,441,707,2280,1930,989,395,394,480,4339,2168,2171,5483,2692,2791,412,290,122,691.188,14.806391314664028
5019,8395,TOTAL,3438,4616,341,21469,10113,11356,1092,10299,9,9869,421,48071.0,24532,3812,21005.0,464.0,7955,680,452,1057,5766,7358,7406,1991,1235,1425,12266,3613,562,455,408,7296,2855,2115,1452,1214,947,14848,7201,7647,5157,2354,2803,1464,558,906,882.942,24.315300438760417
5021,5183,TOTAL,962,4086,135,14537,6958,7579,116,6743,0,6367,376,44685.0,26554,2789,14441.0,96.0,6063,403,494,802,4364,2601,6150,2057,1241,1889,7938,1667,542,460,887,3228,2697,2013,724,637,306,13720,6728,6992,98,68,30,719,162,557,641.343,22.66649827003647
5023,12680,TOTAL,1988,10328,364,24948,12469,12479,681,10009,21,9386,602,52780.0,31041,3469,24756.0,192.0,10626,530,476,1333,8287,3594,12179,3387,1996,2574,14437,3222,990,671,913,5093,4786,4558,631,1229,1362,23593,11730,11863,96,92,4,1259,647,612,592.136,42.13221287001635
5025,3600,TOTAL,651,2867,82,7548,3494,4054,0,2946,0,2923,23,48913.0,26479,1013,7530.0,18.0,2742,111,154,472,2005,1552,3181,937,646,506,4610,876,211,138,157,1838,1515,1257,314,405,157,6339,3147,3192,992,281,711,217,66,151,598.9,12.603105693771916
5027,8616,TOTAL,2814,5500,302,22707,10991,11716,681,9533,0,9232,301,47441.0,27243,4675,22361.0,346.0,7826,622,618,928,5658,6651,8091,2483,1470,1805,13096,3046,541,544,720,6965,3513,2618,1465,1005,576,13877,6989,6888,8082,3737,4345,748,265,483,766.828,29.611594777446832
5029,8685,TOTAL,2615,5694,376,20782,10354,10428,910,9639,0,8958,681,50282.0,28694,4313,20222.0,560.0,8422,434,590,1196,6202,4071,8506,3058,1196,1691,11497,2909,507,567,617,4645,3963,2889,1214,1153,542,17343,8576,8767,2290,1124,1166,1149,654,495,566.493,36.68536063111106
5031,38511,TOTAL,11921,25558,1032,111038,54232,56806,6074,54849,130,51494,3225,55169.0,31298,20511,107051.0,3987.0,42351,2494,2677,4325,32855,28277,41808,12549,5350,8019,53508,21812,3385,2418,2216,28384,15630,9494,11627,6776,3409,83513,41208,42305,18035,8141,9894,9490,4883,4607,712.688,155.80169723637835
5033,24091,TOTAL,4959,18607,525,60593,29905,30688,5155,26119,109,24637,1373,56702.0,28920,10620,57766.0,2827.0,22731,1208,1118,1894,18511,12008,25722,7345,3628,6867,30534,8635,2286,3179,1402,14227,9382,6925,3497,3048,2090,51822,25492,26330,771,355,416,8000,4058,3942,605.891,100.00643680133886
5035,16367,TOTAL,8514,7333,520,47945,22739,25206,1424,22727,0,20355,2372,51860.0,27834,9305,47087.0,858.0,18587,1097,1685,2051,13754,13717,14137,6669,2726,5002,24324,5628,1792,1625,1585,11903,8065,4356,2562,2006,1060,19945,9882,10063,24005,10710,13295,3995,2147,1848,644.402,74.40231408344481
5037,6942,TOTAL,1772,4946,224,16827,8161,8666,359,7925,7,7273,645,48129.0,27776,3357,16516.0,311.0,6564,266,695,786,4817,3457,6510,2415,1102,2056,8815,1914,883,442,731,3605,3255,1955,835,659,420,12275,6034,6241,3286,1460,1826,1266,667,599,622.257,27.041881409128386
5039,2649,TOTAL,963,1573,113,6472,3185,3287,82,2808,14,2627,167,40085.0,26378,723,6451.0,21.0,2289,150,173,379,1587,1710,2281,755,681,608,3926,624,141,177,290,1482,1257,1187,273,241,110,3405,1748,1657,2856,1309,1547,211,128,83,667.988,9.688796804733018
5041,4164,TOTAL,2016,1921,227,11285,5452,5833,762,4279,0,4057,222,38067.0,21588,3044,10916.0,369.0,4603,401,484,613,3105,3212,3407,1497,828,1715,5671,1047,355,707,653,2531,1838,1302,436,404,207,5365,2720,2645,5376,2497,2879,544,235,309,812.709,13.885658950497657
5043,6908,TOTAL,2426,4349,133,17309,8401,8908,698,7387,3,7146,238,44968.0,27349,3513,16934.0,375.0,6913,610,559,828,4916,4518,6441,2151,1068,1662,8766,2907,502,490,670,4375,2643,1748,1249,991,667,11655,5773,5882,4654,2106,2548,1000,522,478,835.913,20.70670033843235
5045,54428,TOTAL,18347,34421,1660,124611,60844,63767,5488,60755,518,58278,1959,61273.0,31301,18478,120275.0,4336.0,47396,3769,1820,3496,38311,34118,49685,12737,4946,6311,62260,27903,2201,1961,2149,35498,16954,9808,14582,8755,4566,100955,49475,51480,14230,6741,7489,9426,4628,4798,664.084,187.64343065033944
5047,7129,TOTAL,1300,5677,152,17160,8427,8733,620,7108,0,6743,365,47695.0,25517,3412,16937.0,223.0,6705,571,482,911,4741,3253,7069,2221,1484,1919,9762,1600,395,912,612,4125,3204,2433,641,584,375,15377,7658,7719,96,61,35,1687,708,979,620.126,27.671795731835143
5049,5119,TOTAL,1035,3961,123,12183,6091,6092,70,4331,9,4249,73,38917.0,22895,1841,12105.0,78.0,4780,226,399,726,3429,2017,5090,1826,1172,1256,7081,1276,268,405,583,2456,2422,2203,439,513,324,11334,5650,5684,23,19,4,826,422,404,620.492,19.634419138361174
5051,44199,TOTAL,14045,29069,1085,100021,48360,51661,6204,44841,4,42296,2541,54229.0,31854,16604,96163.0,3858.0,43220,2739,2344,4546,33591,21451,40471,14648,7212,7711,53547,18995,2597,2623,2491,21633,16985,14929,5520,6850,6625,84455,40937,43518,7924,3892,4032,7642,3531,4111,734.537,136.16877025936066
5053,8200,TOTAL,1268,6794,138,18022,9080,8942,578,8085,36,7782,267,68598.0,35170,2413,17720.0,302.0,6856,261,263,681,5651,3690,8009,1881,1249,1086,10585,2445,429,355,302,4473,3729,2383,1026,831,588,16647,8282,8365,464,247,217,911,551,360,633.0,28.470774091627174
5055,16100,TOTAL,3058,12670,372,45954,22749,23205,1433,21562,0,19940,1622,54879.0,26941,7892,45552.0,402.0,17741,1192,1110,1711,13728,8332,18542,7097,2938,4346,25011,5529,1981,1057,1308,11172,8590,5249,2736,1921,872,42055,20652,21403,1144,564,580,2755,1533,1222,579.374,79.31664175472147
5057,6848,TOTAL,2138,4470,240,20037,9734,10303,2722,8094,0,7737,357,45049.0,25577,4536,18739.0,1298.0,7355,567,633,936,5219,4538,7394,2503,1333,2317,10490,2177,633,1018,666,4502,3685,2303,922,559,696,11379,5558,5821,6206,2893,3313,2452,1283,1169,740.995,27.040668290609247
5059,12557,TOTAL,3082,9202,273,33129,17621,15508,1249,13488,49,12819,620,50260.0,25486,6093,32757.0,372.0,11900,688,935,1132,9145,7345,13620,4522,2234,3173,19563,3898,1272,1020,881,8697,6564,4302,1263,1450,1185,27782,14440,13342,3803,2250,1553,1544,931,613,622.171,53.247419117895234
5061,4834,TOTAL,1340,3367,127,12779,6099,6680,1708,5704,0,5337,367,44824.0,25458,2301,11608.0,1171.0,5224,261,341,808,3814,2423,5070,1538,1012,1151,6975,1345,535,333,283,3059,2220,1696,649,365,331,8227,4006,4221,2770,1300,1470,1782,793,989,595.572,21.456683658734796
5063,14512,TOTAL,2806,11250,456,37910,18947,18963,2696,16968,43,16037,888,52361.0,27867,7124,36639.0,1271.0,14417,811,973,1558,11075,7608,15969,4400,2380,3859,20563,4450,1222,1446,1191,9294,7061,4208,1977,1273,1200,32862,15924,16938,727,495,232,4321,2528,1793,771.527,49.13632316172992
5065,5810,TOTAL,1021,4631,158,13748,7294,6454,370,4534,2,4193,339,46159.0,25331,2503,13583.0,165.0,4850,264,392,722,3472,2627,5813,2163,1236,1914,7420,2037,561,769,584,2801,2328,2291,665,758,614,12189,6307,5882,249,234,15,1310,753,557,583.872,23.546256713800286
5067,5091,TOTAL,1365,3593,133,16784,8419,8365,534,6631,0,5906,725,41929.0,23048,2957,16670.0,114.0,6116,469,504,980,4163,4267,5429,3298,1105,1908,10129,1478,738,560,610,4857,3214,2058,706,457,315,12770,6360,6410,2041,1081,960,1973,978,995,641.44,26.166126216013968
5069,25158,TOTAL,14981,9521,656,66934,33541,33393,1590,27667,10,25490,2167,46855.0,24571,11818,65742.0,1192.0,24278,1997,1470,3443,17368,20751,21362,8904,4047,5666,37274,9604,2192,1800,1674,18087,11832,7355,3261,3556,2787,25818,13273,12545,37460,18183,19277,3656,2085,1571,916.02,73.0704569769219
5071,9498,TOTAL,2283,6938,277,25925,12974,12951,3736,10474,24,9953,497,42470.0,22457,5327,23524.0,2401.0,9899,924,621,1108,7246,5293,10792,3248,1332,3707,13049,2772,1547,1405,755,5863,4275,2911,955,1157,660,22047,10859,11188,417,254,163,3461,1861,1600,683.977,37.903321310511906
5073,2679,TOTAL,839,1757,83,6277,3218,3059,221,2557,0,2334,223,40262.0,23699,1328,6078.0,199.0,2547,231,221,346,1749,1446,2485,771,606,946,3591,549,215,329,402,1307,1294,990,270,153,126,3740,1929,1811,2099,988,1111,438,301,137,546.083,11.494589650291257
5075,5857,TOTAL,1080,4569,208,16258,8130,8128,288,6956,0,6492,464,43606.0,25301,2791,16068.0,190.0,6359,346,485,824,4704,3435,6620,2252,967,2052,9050,1506,357,770,925,4320,2889,1841,692,518,296,15205,7554,7651,227,176,51,826,400,426,592.311,27.44841814519737
5077,2848,TOTAL,1423,1286,139,8666,4882,3784,253,2955,0,2532,423,33801.0,20338,1964,8535.0,131.0,2586,357,309,468,1452,3342,2052,1409,522,1222,5350,482,395,312,515,2663,1609,1078,176,196,110,3663,2258,1405,4793,2524,2269,210,100,110,622.143,13.929273495000345
5079,3875,TOTAL,1032,2729,114,13016,8335,4681,581,3740,0,3591,149,50526.0,18191,1481,12713.0,303.0,3378,182,247,550,2399,4102,4477,2302,526,2052,8115,936,1112,527,413,3995,2822,1298,422,279,235,8250,4728,3522,3884,3075,809,882,532,350,569.765,22.844506068291313
5081,5177,TOTAL,1226,3715,236,12024,5849,6175,482,5482,0,5046,436,58627.0,28764,1394,11935.0,89.0,4734,325,162,355,3892,2254,4782,1679,1105,853,7111,1398,180,299,374,3101,2164,1846,464,619,315,8697,4359,4338,2238,1020,1218,1089,470,619,563.343,21.34401244002322
5083,8225,TOTAL,1544,6441,240,21247,10501,10746,672,9808,0,9267,541,51131.0,28495,3036,20930.0,317.0,8405,459,430,810,6706,4212,9464,2629,1258,2080,12446,2235,745,666,669,5012,4402,3032,777,903,555,19066,9337,9729,336,147,189,1845,1017,828,729.951,29.107433238669444
5085,30662,TOTAL,6686,22884,1092,74292,36875,37417,3590,36260,1276,33414,1570,68078.0,32720,8680,72319.0,1973.0,27582,931,1265,2008,23378,15341,31589,8453,3693,5841,39422,10440,2335,1968,1538,19111,12967,7344,5181,3730,1529,64497,31921,32576,4108,1917,2191,5687,3037,2650,803.383,92.47395078063639
5087,7351,TOTAL,1563,5658,130,16737,8474,8263,1056,7407,0,7052,355,51514.0,27709,2731,16426.0,311.0,6250,211,348,968,4723,3207,7767,1673,860,1822,9533,1460,565,578,679,3920,3484,2129,530,473,457,13326,6462,6864,8,4,4,3403,2008,1395,837.102,19.993979228337764
5089,7503,TOTAL,1531,5783,189,16905,8389,8516,424,6488,13,6022,453,42891.0,25315,2970,16540.0,365.0,7140,552,453,993,5142,2485,7811,2663,1346,1713,10048,2032,366,829,518,3170,3437,3441,550,574,908,15990,7957,8033,88,41,47,827,391,436,640.261,26.40329490629603
5091,16529,TOTAL,4245,11920,364,42682,21257,21425,1605,17536,22,16166,1348,47613.0,26572,8496,41955.0,727.0,15863,1689,790,1624,11760,11014,14061,6447,2785,4175,23649,4767,1886,1375,914,10993,8003,4653,1742,1519,1506,29222,14811,14411,10753,4976,5777,2707,1470,1237,638.265,66.87191057006103
5093,12342,TOTAL,4558,7296,488,40361,19837,20524,1910,18835,22,16965,1848,50012.0,27863,8599,39573.0,788.0,15005,1243,1059,1871,10832,10818,13632,5100,2155,4877,20920,4058,1557,1631,1689,10736,6728,3456,1574,1586,898,23530,11804,11726,14037,6517,7520,2794,1516,1278,929.975,43.40009140030646
5095,2816,TOTAL,1147,1545,124,6787,3278,3509,0,2604,0,2318,286,41786.0,24117,1592,6765.0,22.0,2826,308,323,328,1867,1800,2188,933,650,1077,3496,749,313,333,431,1344,1315,837,230,194,325,3656,1828,1828,2954,1385,1569,177,65,112,621.253,10.924695735875721
5097,3873,TOTAL,731,3046,96,8555,4380,4175,415,3503,0,3249,254,47103.0,26815,1527,8346.0,209.0,3589,224,316,518,2531,1187,4213,1316,571,958,4995,1065,306,432,220,1741,1591,1663,192,443,430,7777,3952,3825,64,34,30,714,394,320,800.905,10.681666364924679
5099,3358,TOTAL,1076,2133,149,8292,4058,4234,122,3382,0,3119,263,43421.0,22041,2248,8283.0,9.0,3154,212,276,474,2192,2053,2387,1278,901,632,5174,623,155,244,233,2007,1858,1309,189,237,197,5320,2633,2687,2798,1321,1477,174,104,70,620.678,13.35958419663658
5101,3998,TOTAL,709,3192,97,7243,3724,3519,132,3023,12,2898,113,50699.0,26544,814,7176.0,67.0,2905,84,159,395,2267,1271,3380,1004,504,854,4189,792,211,276,367,1524,1412,1253,157,324,311,6734,3461,3273,10,10,0,499,253,246,823.36,8.796881072677808
5103,9629,TOTAL,3995,5294,340,22606,11039,11567,603,9091,5,8497,589,47348.0,25289,4230,22511.0,95.0,8459,761,496,889,6313,5468,7908,2932,2109,2126,12988,2434,592,844,690,5299,4379,3310,836,941,657,12619,6150,6469,9275,4507,4768,712,382,330,739.739,30.55942704115911
5105,4627,TOTAL,1012,3479,136,10055,5182,4873,332,4024,0,3840,184,53980.0,26967,1526,9956.0,99.0,3829,250,195,343,3041,1856,4681,1181,537,811,5903,1093,327,240,244,2219,2114,1570,439,424,230,9156,4637,4519,234,141,93,665,404,261,560.807,17.92951942468621
5107,6242,TOTAL,3623,2417,202,16373,7600,8773,354,6569,47,5654,868,37458.0,22644,4946,16195.0,178.0,6180,630,776,978,3796,5029,4478,1959,1318,2185,8083,1782,678,526,981,3357,2952,1774,794,536,452,5718,2833,2885,10189,4518,5671,466,249,217,727.41,22.50862649674874
5109,4246,TOTAL,644,3519,83,10205,5013,5192,694,4384,11,4238,135,49248.0,28392,1745,9801.0,404.0,4007,300,337,370,3000,1945,4784,1010,679,856,5744,1395,222,306,328,2256,2016,1472,688,414,293,9048,4419,4629,425,261,164,732,333,399,613.956,16.621712305116326
5111,7521,TOTAL,1424,5918,179,22997,11246,11751,822,9923,3,9419,501,43440.0,24807,4716,22757.0,240.0,9082,690,761,1418,6213,4903,8450,3657,1454,3190,12403,1908,1039,1002,1149,5211,4471,2721,1033,545,330,19685,9645,10040,988,504,484,2324,1097,1227,763.656,30.11434467875588
5113,8490,TOTAL,1246,7035,209,19384,9508,9876,1288,8441,17,7664,760,48449.0,30395,3393,18684.0,700.0,7717,382,506,1012,5817,3330,8801,2241,1431,2023,10768,2199,728,767,528,4048,3588,3132,637,826,736,17457,8586,8871,25,13,12,1902,909,993,861.669,22.495877187179765
5115,24432,TOTAL,5772,18081,579,63475,31401,32074,6305,28573,57,27158,1358,51678.0,28018,10728,59910.0,3565.0,23684,1325,1192,2778,18389,15222,25221,7030,3865,6606,32013,10307,2424,2602,1580,16420,9680,5913,4606,3088,2613,54268,26763,27505,1576,920,656,7631,3718,3913,830.964,76.38718404166727
5117,3495,TOTAL,654,2786,55,8217,4128,4089,171,3722,9,3561,152,47045.0,29018,797,8201.0,16.0,3314,172,157,501,2484,1576,3379,1360,666,952,4593,1027,258,287,407,1519,1712,1362,530,323,174,6970,3503,3467,866,454,412,381,171,210,675.563,12.16318833328646
5119,169956,TOTAL,101947,63687,4322,398322,190970,207352,25329,199455,2494,186621,10340,58326.0,39146,64768,378181.0,20141.0,167768,11101,7564,15721,133382,111962,139269,52097,18308,25899,174963,105749,12192,7402,6305,84456,55682,34825,48087,34406,23256,209994,102605,107389,148791,69503,79288,39537,18862,20675,807.335,493.37883282652183
5121,6812,TOTAL,1215,5355,242,18619,9393,9226,456,7726,0,7144,582,45993.0,25528,3519,17884.0,735.0,7190,227,501,1275,5187,3281,7722,2474,1420,1909,10265,2008,514,649,746,4667,3180,2418,649,846,513,16846,8326,8520,258,193,65,1515,874,641,655.914,28.386343331595302
5123,7108,TOTAL,3604,3242,262,23138,12793,10345,1275,8550,40,7948,562,39822.0,20991,5659,22398.0,740.0,8102,777,785,1190,5350,7277,6842,3339,1558,3127,12826,2256,1672,596,859,6011,4375,2440,982,546,728,9259,5227,4032,12369,6520,5849,1510,1046,464,642.51,36.01189086551182
5125,56959,TOTAL,16060,39556,1343,123988,60702,63286,6733,61664,188,59136,2340,73236.0,36151,11688,119996.0,3992.0,48465,1996,1336,3623,41510,23272,57380,13187,6808,8392,61899,25178,3514,2817,2061,26222,20491,15186,12042,7750,5386,104854,51595,53259,10443,4926,5517,8691,4181,4510,730.462,169.73915138638287
5127,3551,TOTAL,483,2962,106,9871,5205,4666,820,4327,0,4079,248,45340.0,23086,1677,9553.0,318.0,3901,184,282,451,2984,1318,4827,1218,584,1236,5415,927,360,325,551,2019,2082,1314,420,318,189,8426,4341,4085,119,114,5,1326,750,576,898.395,10.98737192437625
5129,4019,TOTAL,588,3365,66,7880,3944,3936,239,3081,16,2906,159,42063.0,22384,2054,7830.0,50.0,2948,152,373,363,2060,1490,3546,1020,560,1083,4319,888,233,374,476,1704,1348,1267,248,393,247,6954,3516,3438,33,14,19,893,414,479,668.326,11.790653064522404
5131,47140,TOTAL,14487,31198,1455,128184,63156,65028,19387,61320,444,57689,3187,54047.0,32577,20818,117119.0,11065.0,51862,2717,2959,4734,41452,29512,51008,15798,6696,14050,62205,21434,5616,4463,3971,29023,20573,12609,9850,6967,4617,90210,44192,46018,7660,3758,3902,30314,15206,15108,544.25,235.524115755627
5133,5202,TOTAL,1116,3884,202,15913,7977,7936,5458,7195,0,6865,330,53567.0,26369,3144,13465.0,2448.0,5543,351,441,568,4183,3302,6501,1624,780,2821,7320,1266,1332,1145,344,3736,2080,1504,410,519,337,9216,4626,4590,752,431,321,5945,2920,3025,581.301,27.3748023829307
5135,7566,TOTAL,1398,5938,230,17422,8559,8863,446,6701,22,6268,411,43332.0,25283,2725,17159.0,263.0,6901,483,475,800,5143,3066,7481,2587,1437,2041,10280,1488,614,632,795,3493,3564,3223,539,558,391,16111,7916,8195,175,107,68,1136,536,600,606.633,28.719176174062405
5137,5938,TOTAL,1180,4616,142,12393,6105,6288,249,4131,2,3907,222,37664.0,21640,2603,12319.0,74.0,4731,356,487,814,3074,2331,4480,2186,1425,1421,7152,1367,368,486,567,2393,2459,2300,488,359,520,11247,5540,5707,17,17,0,1129,548,581,609.583,20.33029136311216
5139,16607,TOTAL,5584,10478,545,38815,18966,19849,1595,16863,0,16232,631,49745.0,29252,7135,37748.0,1067.0,14940,1363,915,1524,11138,9149,14468,5029,2500,3853,20394,5293,1344,1244,1265,8678,7047,4669,2281,1817,1195,24439,12140,12299,12615,5902,6713,1761,924,837,1055.318,36.78038278509416
5141,7807,TOTAL,1593,6034,180,15900,7814,8086,550,5692,0,5427,265,45768.0,26183,2971,15661.0,239.0,6833,524,455,851,5003,2917,6722,2316,1551,1970,8810,2031,760,589,621,2824,3339,2647,424,618,989,14800,7255,7545,118,90,28,982,469,513,723.925,21.963601201781955
5143,94266,TOTAL,43824,47504,2938,247331,124636,122695,42812,126489,86,120991,5412,61985.0,34531,36258,219126.0,28205.0,93781,5268,3650,8196,76667,73212,92912,23711,8884,23410,109421,55924,10991,8092,4327,64779,27819,16823,31079,16261,8584,174159,87253,86906,8570,4687,3883,64602,32696,31906,952.256,259.73162678943476
5145,30885,TOTAL,5978,24182,725,77118,37704,39414,3606,34046,15,32261,1770,51144.0,27364,11867,75369.0,1749.0,28788,1478,1577,3327,22406,17204,30658,9987,4595,7739,40532,10963,2809,2560,2370,19573,13123,7836,4693,3772,2498,68350,33495,34855,3373,1628,1745,5395,2581,2814,1042.01,74.00888667095326
